,nr,file,pid,mom,eta_bin,eta,phi,aero_thetac_hist_entries,aero_thetac_fit_mean,aero_thetac_fit_sigma,aero_thetac_res_hist_entries,aero_thetac_res_fit_mean,aero_thetac_res_fit_sigma,gas_thetac_hist_entries,gas_thetac_fit_mean,gas_thetac_fit_sigma,gas_thetac_res_hist_entries,gas_thetac_res_fit_mean,gas_thetac_res_fit_sigma,SPEaero_thetac_hist_entries,SPEaero_thetac_hist_mean,SPEaero_thetac_fit_mean,SPEaero_thetac_fit_sigma,SPEaero_thetac_res_hist_entries,SPEaero_thetac_res_hist_mean,SPEaero_thetac_res_fit_mean,SPEaero_thetac_res_fit_sigma,SPEgas_thetac_hist_entries,SPEgas_thetac_hist_mean,SPEgas_thetac_fit_mean,SPEgas_thetac_fit_sigma,SPEgas_thetac_res_hist_entries,SPEgas_thetac_res_hist_mean,SPEgas_thetac_res_fit_mean,SPEgas_thetac_res_fit_sigma
442,442,ana_321_35_10_2.root,321,35,10,2.5,2,199,223.70962028390653,0.5250481325828633,199,-1.478216471,0.5146122948116282,197,36.45255122453258,0.24765486339085466,199,-1.478216471,0.5146122948116282,1635,223.71113149847096,223.5733573134403,1.7191700947004729,1635,-1.458634047,-1.592738555,1.7175849022157745,2420,36.47280991735537,36.35327401661279,0.5879489024785876,1634,-1.45499796,-1.593402361,1.711808049373952
440,440,ana_321_35_10_3.root,321,35,10,2.5,3,199,223.71348229984036,0.529785957,199,-1.458214473,0.537982797,198,36.31282594178332,0.19662338603324048,199,-1.458214473,0.537982797,2173,223.76783248964566,223.5490342784087,1.70435389,2173,-1.402331646,-1.617277774,1.7211445968548498,2324,36.31678141135973,36.32406785782925,0.566084087,2171,-1.396683556,-1.617281206,1.7211422482905911
437,437,ana_321_35_10_4.root,321,35,10,2.5,4,198,223.67691562928704,0.4494872220371617,198,-1.510411205,0.45287630238737725,197,36.36306877379555,0.25610733721905976,198,-1.510411205,0.45287630238737725,2410,223.68755186721992,223.4829743993822,1.6866606941238427,2410,-1.485698479,-1.689313354,1.6868179244885142,2497,36.37072486984382,36.399753563166755,0.7603586690867385,2406,-1.48162926,-1.694082805,1.659517391765068
439,439,ana_321_35_10_5.root,321,35,10,2.5,5,203,223.61846319014376,0.5609537718942939,203,-1.550822322,0.5405374473694319,202,36.31449175192779,0.22630681922738533,202,-1.550821957,0.540538188,2252,223.60657193605684,223.44257378588773,1.689429582877045,2252,-1.565245708,-1.73089849,1.6935286939974092,2590,36.326563706563704,36.29953315,0.6537698392697899,2236,-1.514728682,-1.73084598,1.6933701959231884
436,436,ana_321_35_10_6.root,321,35,10,2.5,6,197,223.55056961588664,0.5453221032252483,197,-1.620080727,0.5217016163781688,195,36.44506406853588,0.28230170323364884,197,-1.620080727,0.5217016163781688,1721,223.5919233004067,223.2727264429184,1.6759743128736115,1721,-1.575711795,-1.930891896,1.544434854859401,2538,36.500394011032306,36.337534733633014,0.641812675,1721,-1.575711795,-1.930898256,1.5444669550906032
433,433,ana_321_35_10_7.root,321,35,10,2.5,7,203,223.72786979789296,0.5173993464617388,203,-1.437963855,0.50413787,201,36.238252186088744,0.24835772700584272,203,-1.437963855,0.50413787,2094,223.76112702960842,223.56573889936863,1.6656342555536787,2094,-1.410951926,-1.610755124,1.6425475066312936,2381,36.25388492230155,36.30343241697012,0.6084373251944935,2090,-1.39738437,-1.610743652,1.642512682864627
434,434,ana_321_35_15_0.root,321,35,15,3,0,196,223.73898108332426,0.5473658915460193,196,-1.418429894,0.5508671020099617,195,36.482341415070216,0.25336548960138505,196,-1.418429894,0.5508671020099617,1893,223.77152667723192,223.53199178795845,1.7742948403842618,1893,-1.402113048,-1.63906212,1.7720055734779756,2090,36.50267942583732,36.40705498624734,0.5806899785283298,1892,-1.398942918,-1.639988628,1.767099102946875
432,432,ana_321_35_15_1.root,321,35,15,3,1,198,223.70778776867888,0.5157107155895498,198,-1.453217366,0.5153099892463846,196,36.31831866464745,0.3139360788606978,198,-1.453217366,0.5153099892463846,2158,223.76283595922155,223.5422953306141,1.8588843246985927,2158,-1.409514983,-1.633765145,1.838549096407662,2234,36.28093106535363,36.40165644060846,0.8124727625337239,2154,-1.404890127,-1.633793223,1.8386140783587253
430,430,ana_321_35_15_2.root,321,35,15,3,2,197,223.71252565070387,0.4973764541537783,197,-1.456080291,0.4950784510179568,196,36.40569476525778,0.26435678370415366,197,-1.456080291,0.4950784510179568,2229,223.7237775,223.45584691576337,1.8458669737876612,2229,-1.447136234,-1.710052279,1.8470394900612632,2466,36.45385239253853,36.413130419150995,0.7751360540148017,2225,-1.442966292,-1.710060402,1.847126427365303
429,429,ana_321_35_15_3.root,321,35,15,3,3,200,223.72031833333133,0.4594820512199811,200,-1.439781082,0.4466765639801923,200,36.342734189756506,0.2804451041271012,200,-1.439781082,0.4466765639801923,2265,223.76931567328919,223.5494512746095,1.7105717127221745,2265,-1.403002208,-1.618337512,1.747815532221592,2527,36.346220815195885,36.398805621112764,0.7924136217639233,2261,-1.391626124,-1.618316981,1.7477592130125141
431,431,ana_321_35_15_4.root,321,35,15,3,4,198,223.67542017854413,0.5489673551622678,198,-1.483355142,0.5327833008070986,197,36.46552906433585,0.27352088854752193,198,-1.483355142,0.5327833008070986,1926,223.66282450674976,223.4923660308876,1.768151223841777,1926,-1.506057459,-1.686325429,1.7140992849628254,2014,36.49652432969216,36.41592422657028,0.6542126711583057,1919,-1.481778704,-1.686284981,1.7139804485703556
426,426,ana_321_35_15_5.root,321,35,15,3,5,200,223.77122433558992,0.5090589360149085,200,-1.396085981,0.4861882038578813,199,36.361790058210985,0.32470404179595386,200,-1.396085981,0.4861882038578813,2255,223.74079822616412,223.58858382192756,1.7906193806564983,2255,-1.429209165,-1.581740126,1.7924641025308032,2264,36.397968197879855,36.437859480292346,0.891439125,2247,-1.405577807,-1.587371477,1.7504140950627176
542,542,ana_321_35_15_6.root,321,35,15,3,6,198,223.69261971269626,0.48575798082475635,198,-1.478863505,0.481532678,196,36.371985756256244,0.24024268968741708,198,-1.478863505,0.481532678,2204,223.6687840290381,223.46766030997352,1.7394942403532943,2204,-1.502903811,-1.712139958,1.6871131638128316,2412,36.34958540630183,36.36005997213625,0.7030338621925186,2189,-1.455002284,-1.712091502,1.686910311623075
541,541,ana_321_35_15_7.root,321,35,15,3,7,197,223.7570977342998,0.48344644981422746,197,-1.446765669,0.48921691932206784,196,36.33739312423987,0.2798381241415187,197,-1.446765669,0.48921691932206784,2198,223.73757961783443,223.5235742527628,1.7193826160371344,2198,-1.437003336,-1.647741263,1.7152523032911906,2376,36.33476430976431,36.388454752994654,0.7477670380451236,2198,-1.437003336,-1.647786842,1.7152523032911933
540,540,ana_321_35_20_0.root,321,35,20,3.5,0,193,223.76673209749632,0.6089494215721318,193,-1.405250616,0.6315899046864665,193,36.347374798413774,0.5058315534017414,193,-1.405250615,0.631589904,1836,223.82919389978215,223.6583072,1.9367441187660766,1836,-1.341394336,-1.509765507,1.9347634237396005,1800,36.346111111111114,36.36167548969573,0.5247525388321244,1834,-1.333842239,-1.511485535,1.9221854188694092
427,427,ana_321_35_20_1.root,321,35,20,3.5,1,200,223.80537178198713,0.6715481038420164,200,-1.364500895,0.661295089,198,36.50933914563116,0.3513863395398417,200,-1.364500895,0.6612950895874252,1948,223.73901437371666,223.60662293753137,1.950393902967717,1948,-1.431895962,-1.561445719,1.9500229578884074,2195,36.47977221,36.366199894254365,0.6499804592569666,1938,-1.405297558,-1.566412604,1.900615029481816
428,428,ana_321_35_20_2.root,321,35,20,3.5,2,197,223.82156951352707,0.5955263845546434,197,-1.359355373,0.6034517486608862,195,36.49066744423231,0.3398096802652086,197,-1.359355372,0.6034517490196656,1815,223.79487603305785,223.58606793915763,1.8852161310219193,1815,-1.374949495,-1.597068184,1.8288281187865576,2464,36.4674513,36.35116892033198,0.5104115031128382,1814,-1.371775083,-1.597102113,1.8289335366659525
539,539,ana_321_35_20_3.root,321,35,20,3.5,3,196,223.80831216468576,0.6527625137707149,196,-1.362416057,0.6431871335881336,194,36.48712183896325,0.3042824785653145,196,-1.362416057,0.643187133,1859,223.76530392684242,223.5703161026222,1.8591604199632776,1859,-1.404733728,-1.595314883,1.9050834389226627,2234,36.46365264100269,36.38443081624927,0.5203442634244158,1856,-1.394324713,-1.597225926,1.892821784
536,536,ana_321_35_20_4.root,321,35,20,3.5,4,198,223.75636220613342,0.6088597063108755,198,-1.415694632,0.6028999562721739,198,36.44938659629838,0.5055733046445453,198,-1.415694632,0.6028999559017469,1841,223.78636610537754,223.53943271463325,1.9091042560835605,1841,-1.384863299,-1.628631491,1.9117558905878942,1869,36.43333333333333,36.42117214932564,0.6596181280193715,1841,-1.384863299,-1.628863502,1.9123921932017383
534,534,ana_321_35_20_5.root,321,35,20,3.5,5,197,223.6811027779536,0.6274927815494186,197,-1.491626142,0.6172117847046186,194,36.506034362348984,0.3109692519631179,197,-1.491626142,0.6172117847046186,1855,223.67919137466308,223.46518737007665,1.8553651553351282,1855,-1.493656783,-1.710387326,1.8545371645941762,2203,36.53586019064912,36.365511138290046,0.61193003,1845,-1.459620596,-1.710178819,1.853545070688821
538,538,ana_321_35_20_6.root,321,35,20,3.5,6,200,223.76592351240814,0.6852628300235317,200,-1.405947984,0.6826714763866067,200,36.48778646950049,0.33339926208018894,200,-1.405947984,0.6826714764153229,1858,223.81593110871904,223.56570284775458,1.8773060364118364,1858,-1.356584141,-1.608331499,1.876385587399388,2382,36.44743912678421,36.349841417170275,0.5851801846108087,1856,-1.358117816,-1.611108325,1.8618726157985008
537,537,ana_321_35_20_7.root,321,35,20,3.5,7,196,223.8595771,0.5982393489690813,196,-1.314208991,0.5964799292248298,195,36.45278639084774,0.3538954471725559,196,-1.314208991,0.5964799292248298,1839,223.86508972267538,223.7210336140467,1.9498272758789934,1839,-1.308936016,-1.451436781,1.9457749149195007,2260,36.524601769911506,36.36267381121734,0.5886969959123899,1834,-1.289422028,-1.455821675,1.9120504219491705
501,501,ana_321_45_5_0.root,321,45,5,2,0,199,223.7783026613976,0.49371509769577065,199,-1.572326328,0.46398525729152995,196,37.51790427127792,0.495261674,199,-1.572326328,0.46398525729152995,2822,223.97427356484764,223.64910288724204,1.8341677401779517,2822,-1.370281124,-1.702040885,1.7987749876604955,2590,37.49698841698842,37.48492342360253,1.4974760825888638,2819,-1.363060187,-1.702108313,1.798945792158615
498,498,ana_321_45_5_1.root,321,45,5,2,1,201,223.79414374754825,0.4493655603353943,201,-1.557722257,0.4322202869530627,199,37.467950541751726,0.5490235480826793,201,-1.557722257,0.43222028688933634,2645,223.92767485822304,223.6590077144538,1.7337540305765544,2645,-1.416080655,-1.673491074,1.8002214744210898,3154,37.54939759036145,37.45991433752673,2.4830293568633306,2627,-1.369445502,-1.673356479,1.7995053035152766
504,504,ana_321_45_5_2.root,321,45,5,2,2,197,223.86214976408942,0.5182549739240068,197,-1.495517793,0.5186953887494505,198,37.65947563930875,0.5657748348330468,197,-1.495517794,0.5186953888438713,2774,223.96618601297763,223.67935084718974,1.828419024466289,2774,-1.3777938,-1.666372037,1.8230824938258043,2830,37.793286219081274,37.64583416220116,2.6297132449125074,2771,-1.370937086,-1.666392291,1.8231478803649324
500,500,ana_321_45_5_3.root,321,45,5,2,3,202,223.72671671553792,0.3746104374442603,202,-1.628302529,0.3692889267672046,199,37.654858157279136,0.5868907281331303,202,-1.628302529,0.36928892672118624,2659,223.85095900714552,223.58321368733763,1.6555607281568723,2659,-1.490560361,-1.753841955,1.685042765861439,2983,37.654542406972844,37.535661576757896,2.4143697613312267,2650,-1.467773585,-1.753785669,1.684862998
499,499,ana_321_45_5_4.root,321,45,5,2,4,203,223.8527425719146,0.48165703612708877,203,-1.487062384,0.47278398802835037,201,37.520802828460326,0.4199276315315736,203,-1.487062384,0.47278398802835037,2827,223.91351255748143,223.62619259407307,1.8299494020171538,2827,-1.429571984,-1.731590742,1.7025548814337685,2614,37.473221117061975,37.547954137560914,1.4704739926151296,2819,-1.412013716,-1.731501612,1.7023026352073705
496,496,ana_321_45_5_5.root,321,45,5,2,5,198,223.76082831807256,0.4314475768256457,198,-1.590448956,0.43192289297604625,197,37.52220846965179,0.5029823963204637,198,-1.590448956,0.43192289335953543,2594,223.90161912104858,223.6535005876743,1.8021817493921357,2594,-1.442508353,-1.689922687,1.7865299636677399,3152,37.59308375634518,37.49109852622697,2.395345076344079,2592,-1.438117284,-1.689922059,1.7865398572731588
495,495,ana_321_45_5_6.root,321,45,5,2,6,201,223.84135660203464,0.4170809710435027,201,-1.505380487,0.4296899975472125,199,37.78987804627042,0.6066201359171359,201,-1.505380487,0.4296899975325912,2762,223.90622737146995,223.7015627674562,1.7847350639620982,2762,-1.438377987,-1.642575665,1.8035868370203316,2897,37.76220227821885,37.76823889635887,2.7105255881952086,2753,-1.417968277,-1.642413819,1.8031865563310232
497,497,ana_321_45_5_7.root,321,45,5,2,7,204,223.8713213189167,0.46571339936928446,204,-1.474947925,0.46968417201991086,201,37.688768172009034,0.5724803205358604,204,-1.474947925,0.46968417201991086,2699,223.99559095961467,223.73611074457392,1.9142031443976957,2699,-1.347634927,-1.606018298,1.9119822561210262,3032,37.678298153034305,37.54518497960861,2.279457216561981,2688,-1.318849206,-1.606032121,1.9119816602387532
526,526,ana_321_45_10_0.root,321,45,10,2.5,0,200,223.86374955283324,0.4942800488711694,200,-1.480493843,0.4887454113284707,199,37.43657784666274,0.23579072710236396,200,-1.480493843,0.4887454113284707,2415,223.87946169772258,223.68998157079542,1.6776398411718196,2415,-1.463657695,-1.65201696,1.6871496065249398,2696,37.45504451038576,37.454907623288484,0.8286407728565931,2415,-1.463657695,-1.652040467,1.6872170896551646
525,525,ana_321_45_10_1.root,321,45,10,2.5,1,200,223.8973012589804,0.484345343,200,-1.460344501,0.5093066605824642,198,37.436817604627805,0.2492928902934395,200,-1.460344501,0.5093066605824642,2234,223.8953446732319,223.68816236876765,1.6932262203833655,2234,-1.445478962,-1.652625223,1.694517728769613,2591,37.458394442300275,37.37571519104711,0.6350359276000661,2232,-1.43864994,-1.655374514,1.679813029280431
524,524,ana_321_45_10_2.root,321,45,10,2.5,2,201,223.84341211858458,0.6358526492116199,201,-1.492691423,0.6402559249095534,201,37.53797217291516,0.2881297000035687,201,-1.492691423,0.6402559246160268,1732,223.87759815242495,223.62892201204158,1.750923677104483,1732,-1.464511162,-1.712058647,1.7518597393952025,2811,37.52177161152615,37.44198372402738,0.6421122298499776,1729,-1.452361673,-1.71729723,1.7286744589892427
522,522,ana_321_45_10_3.root,321,45,10,2.5,3,199,223.91658235892794,0.496496605,199,-1.425456527,0.4905397354237034,199,37.39714267118966,0.2345307808290874,199,-1.425456527,0.49053973531048123,2078,223.93782483156883,223.69684927852708,1.6924462907528586,2078,-1.403079885,-1.643980564,1.6963154010029646,2538,37.416469661150515,37.42043003732611,0.6483274465254089,2075,-1.393317269,-1.643981483,1.696309556621436
523,523,ana_321_45_10_4.root,321,45,10,2.5,4,200,223.79385807061092,0.45233158963912046,200,-1.55445324,0.45134755807669136,199,37.44352240782269,0.25862302394056075,200,-1.55445324,0.45134755807669136,2447,223.85635472006538,223.63258888038956,1.6884011007802764,2447,-1.48799891,-1.728455179,1.596440529982344,2569,37.43125729855976,37.45427915135002,0.7842823816905591,2447,-1.48799891,-1.728463507,1.5964693780394645
521,521,ana_321_45_10_5.root,321,45,10,2.5,5,202,223.86356042910492,0.5304304683360798,202,-1.476138986,0.531675868,201,37.41462077167448,0.195109011,202,-1.476138986,0.5316758676750033,2183,223.84567109482364,223.6498102812529,1.6193582949486711,2183,-1.498885326,-1.697911416,1.5896726062814588,2663,37.42519714607585,37.38971930284749,0.6519622322651045,2174,-1.469487887,-1.697902382,1.589648718752435
520,520,ana_321_45_10_6.root,321,45,10,2.5,6,199,223.7995500810734,0.6372187222889821,199,-1.529312561,0.6230910673803043,197,37.50123835752632,0.24378247753756815,198,-1.529313447,0.6230928310990789,1681,223.80255800118977,223.58083776515727,1.5923675611195265,1681,-1.539440809,-1.772961523,1.5405952602702113,2731,37.559025997803005,37.39868972031569,0.5987695793431265,1670,-1.491736527,-1.772940151,1.5405360625686764
515,515,ana_321_45_10_7.root,321,45,10,2.5,7,198,223.8763648515154,0.5307178249652821,198,-1.451059478,0.5294970390119824,196,37.35669429777354,0.22475775760442507,198,-1.451059478,0.5294970390119824,2068,223.90396518375243,223.72829293710527,1.6980258598849773,2068,-1.440038685,-1.613264571,1.698080533099543,2542,37.38048780487805,37.39781425026005,0.6259042348428663,2065,-1.430153349,-1.616327919,1.679292644540472
511,511,ana_321_45_15_0.root,321,45,15,3,0,201,223.83451991579625,0.6165586977473869,201,-1.497746841,0.6344615925291466,199,37.47602145933923,0.2702208306232716,201,-1.497746841,0.634461593,1980,223.88313131313137,223.6980193783364,1.665629831939857,1980,-1.46020202,-1.64096277,1.703109961194344,2255,37.498847006651886,37.44666988866223,0.6222988390631644,1974,-1.440121581,-1.640912073,1.702965645664883
518,518,ana_321_45_15_1.root,321,45,15,3,1,200,223.96822307699307,0.5314831149699578,200,-1.393767754,0.5338932599005117,200,37.418174489839124,0.3285882916592381,200,-1.393767754,0.5338932599005117,2242,223.9173059768064,223.7017400624531,1.8595443342104945,2242,-1.425156111,-1.644738397,1.856411638532537,2517,37.43802145411204,37.49581576336066,0.8246151332284908,2234,-1.398925694,-1.651667487,1.8233492388408168
516,516,ana_321_45_15_2.root,321,45,15,3,2,199,223.9578451514095,0.5087795674344991,199,-1.39114264,0.5336257406630578,199,37.40092052309993,0.27250349474499214,199,-1.39114264,0.5336257406630578,2326,223.92132416165092,223.7502637913347,1.768529505801356,2326,-1.422470622,-1.595124263,1.7669469028731357,2677,37.38576765035488,37.46630842135975,0.8525318937059551,2326,-1.422470622,-1.595194685,1.7669469028731357
514,514,ana_321_45_15_3.root,321,45,15,3,3,199,223.82368086173133,0.5027601243018234,199,-1.520500135,0.5033170425722041,196,37.42540541883397,0.2762111265899681,199,-1.520500135,0.5033170425722041,2179,223.8800826067003,223.64109311802395,1.7187767221275367,2179,-1.46186324,-1.708200106,1.6662403619535806,2552,37.38957680250783,37.41529197284047,0.655039143,2176,-1.453125,-1.708189656,1.6662029486771965
519,519,ana_321_45_15_4.root,321,45,15,3,4,199,223.90971717196592,0.5547898239687825,199,-1.415413528,0.5393361895586066,199,37.47979658842757,0.2631368883149629,199,-1.415413528,0.5393361895586066,1952,223.8813524590164,223.71859231028785,1.8000083513853757,1952,-1.46386612,-1.627126328,1.8030908455535057,2261,37.517425917735515,37.418926407582155,0.6463416228522929,1944,-1.435665295,-1.63114765,1.775777953
517,517,ana_321_45_15_5.root,321,45,15,3,5,197,223.89846833718772,0.523288299,197,-1.450855995,0.5470872430867552,196,37.419701449924005,0.33566515092354704,197,-1.450855995,0.5470872432203183,2162,223.89666975023127,223.63660314286238,1.6762547141517823,2162,-1.445266728,-1.690296626,1.747208806490966,2438,37.42223133716161,37.50092263315133,0.8611197561465745,2157,-1.427754597,-1.690328588,1.7473168210195356
512,512,ana_321_45_15_6.root,321,45,15,3,6,200,223.85745945617876,0.45221061959235426,200,-1.482514107,0.43407978681957804,200,37.422358706235386,0.27488459169816915,200,-1.482514107,0.43407978681957804,2235,223.84917225950787,223.6244847984447,1.6934121555946613,2235,-1.492229679,-1.718077005,1.6941022331253972,2824,37.41664305949009,37.48825839211255,0.7978094201474047,2235,-1.492229679,-1.718122823,1.6941022331253974
513,513,ana_321_45_15_7.root,321,45,15,3,7,198,223.84146989225172,0.5580788602123941,198,-1.488976302,0.5673418793270312,197,37.41634755674896,0.29086698042475223,198,-1.488976302,0.567341879,2208,223.8737319,223.6456093728744,1.7401022929798544,2208,-1.468115942,-1.692258427,1.7633823602803576,2581,37.44095311894615,37.47984049,0.8001178891575199,2201,-1.445676208,-1.692246899,1.763347665323898
510,510,ana_321_45_20_0.root,321,45,20,3.5,0,198,223.94623788876027,0.6354419706276421,198,-1.390221479,0.6190594216878212,199,37.416261276551424,0.5557085205295679,198,-1.390221479,0.6190594215707592,1926,223.95597092419527,223.72538490258935,1.8595542134697622,1926,-1.384769817,-1.636025117,1.7460481352716106,1947,37.395326142783766,37.49092346009951,0.5470726505537385,1922,-1.369337496,-1.636027361,1.7460888721217007
509,509,ana_321_45_20_1.root,321,45,20,3.5,1,199,223.87155551525072,0.644588946,199,-1.462715738,0.6401333141626945,198,37.594090838995704,0.3758774879709578,199,-1.462715738,0.6401333140949262,1893,223.90781827786583,223.70212298985302,1.8901312209689438,1893,-1.433033985,-1.640404438,1.8903655054106991,2392,37.51755853,37.39947271399873,0.52427737,1892,-1.430021142,-1.64127659,1.8863157983415395
505,505,ana_321_45_20_2.root,321,45,20,3.5,2,197,223.9576101573187,0.6631121956233579,197,-1.380741766,0.6709355851411991,196,37.564074487679136,0.31149606,197,-1.380741766,0.6709355856489906,1818,223.97282728272825,223.74379712441376,1.7437068819553434,1818,-1.372203887,-1.599525474,1.7380950625321079,2474,37.59943411479386,37.455523571354355,0.5781002652861338,1816,-1.365638767,-1.599507065,1.7380325805062018
508,508,ana_321_45_20_3.root,321,45,20,3.5,3,197,223.79932288278246,0.5797124935327512,197,-1.539651895,0.5710240229931983,196,37.52167924957892,0.3772449276622034,197,-1.539651895,0.5710240229931983,1845,223.85306233062332,223.66191614830174,1.9148194186809009,1845,-1.492502258,-1.694294564,1.847614945033115,2321,37.55135717363206,37.441928990377086,0.5359709828672283,1835,-1.454059946,-1.694294174,1.8475810896980331
506,506,ana_321_45_20_4.root,321,45,20,3.5,4,196,223.88920558987797,0.7295204078924471,196,-1.457530048,0.7229023040963969,195,37.44779908253859,0.5519533867849433,196,-1.457530048,0.7229023039655224,1865,223.93721179624666,223.68415570310555,1.9273263959813727,1865,-1.406720286,-1.67587362,1.8177681486324115,1948,37.454928131416835,37.48019686140594,0.6166858297679763,1864,-1.403505007,-1.675947035,1.8179641713266788
507,507,ana_321_45_20_5.root,321,45,20,3.5,5,199,223.94534062238657,0.5738132274537924,199,-1.410296761,0.5785403428399462,198,37.60544067305202,0.30910677335573156,199,-1.410296761,0.5785403428399462,1917,223.96113719353156,223.75753676157927,1.9150936768722162,1917,-1.38149887,-1.61088677,1.792056637934989,2375,37.51094736842105,37.44266796194235,0.5924295581535233,1912,-1.365969317,-1.61075956,1.7917143773843391
503,503,ana_321_45_20_6.root,321,45,20,3.5,6,197,223.93477949046252,0.6643445970794061,197,-1.407577472,0.6600149997411762,198,37.57741461372379,0.35672077565393495,197,-1.407577472,0.6600149997411762,1809,223.89712548369266,223.7537321585046,1.9636589211198954,1809,-1.445476322,-1.587417837,1.9634009127594618,2555,37.577964774951084,37.387174803440494,0.5646003800621665,1799,-1.408078562,-1.595892576,1.903063452660638
502,502,ana_321_45_20_7.root,321,45,20,3.5,7,197,223.94840968156132,0.547898581,197,-1.387120967,0.5717231672493438,197,37.50762479255022,0.33857672031664016,197,-1.387120967,0.5717231672493438,1876,223.9598081023454,223.8140534089757,1.9473697672384163,1876,-1.384790334,-1.530027189,1.9534379632752907,2261,37.53157894736842,37.408696741378996,0.540933759,1870,-1.362923351,-1.530068459,1.9535417442772594
491,491,ana_321_55_5_0.root,321,55,5,2,0,200,224.0026335,0.4202651318930998,200,-1.438146777,0.4158983530500537,198,38.066658286742026,0.3458162505891221,200,-1.438146777,0.4158983530500537,2695,224.11536178107607,223.83252206451962,1.7700915514077378,2695,-1.314805195,-1.599437808,1.7687635446002392,2673,38.17527123082679,38.04354596571879,1.3172553773788394,2691,-1.305016722,-1.599431893,1.7687424489847883
469,469,ana_321_55_5_1.root,321,55,5,2,1,204,223.93159722379747,0.4563887851951177,204,-1.490423119,0.4565487915549079,202,38.100564965998196,0.4733728981557033,204,-1.490423119,0.45654879176448826,2678,224.0088872292756,223.71199426309585,1.792696473992764,2678,-1.4214588,-1.723291944,1.7792318571367656,3094,38.11939237233355,38.06159657321123,2.5120637076131103,2665,-1.385991245,-1.723220728,1.7790298141774048
466,466,ana_321_55_5_2.root,321,55,5,2,2,202,223.9286270705089,0.39275790444830433,202,-1.495312305,0.3387707616138952,202,38.13371373953931,0.6222295951242374,202,-1.495312305,0.3387707615080296,2896,223.99744475138124,223.73094102874484,1.6858026039630007,2896,-1.435497238,-1.727634058,1.5349019672353532,3044,38.237976346911964,38.15028958735796,2.757927734994015,2889,-1.417953156,-1.727625769,1.5348715664685795
465,465,ana_321_55_5_3.root,321,55,5,2,3,197,223.91570495931344,0.4896685622088525,197,-1.52165937,0.47175156479760305,193,38.08324288600779,0.5682516775935083,197,-1.52165937,0.4717515651364226,2621,224.01072109881727,223.73962515885435,1.8221955317317264,2621,-1.419331044,-1.687367953,1.8364132326275147,2950,38.152338983050846,37.97519492121541,2.5389777692882167,2617,-1.409425551,-1.687424927,1.836555684680074
468,468,ana_321_55_5_4.root,321,55,5,2,4,199,223.94446460196417,0.3988303757166659,199,-1.497374751,0.39673812235991585,199,38.130275669251134,0.44954100205164427,199,-1.497374751,0.39673812245308665,2803,224.06810560114164,223.70957224441253,1.6731680819764048,2803,-1.362896896,-1.710410403,1.7138646488128733,2684,38.02697466467958,38.00143419272584,1.3674591807838299,2803,-1.362896896,-1.710449386,1.7139838901689042
467,467,ana_321_55_5_5.root,321,55,5,2,5,199,223.8867073497811,0.4987914565976223,199,-1.558459835,0.4959144944683634,198,38.127425063986934,0.5009832008764152,199,-1.558459835,0.4959144949511729,2663,224.05095756665418,223.68734753562197,1.7752317337684895,2663,-1.379471774,-1.727065442,1.8561697943810005,3165,38.072322274881515,38.068750413682864,2.498473494844755,2663,-1.379471774,-1.727252379,1.856685438
464,464,ana_321_55_5_6.root,321,55,5,2,6,198,223.9282159295127,0.5378025076106029,198,-1.506540398,0.5377907652421575,198,38.23887225362176,0.6621398771121448,198,-1.506540398,0.5377907652421575,2843,224.06327822722477,223.79432560225328,1.8072574642335086,2843,-1.366092156,-1.632395084,1.8326780247314727,3090,38.26970873786408,38.253892270238175,2.684391052865494,2843,-1.366092156,-1.632508012,1.832994887575038
573,573,ana_321_55_5_7.root,321,55,5,2,7,200,223.9620429683561,0.44174117747638514,200,-1.462983551,0.43979166736699415,198,37.955478953392706,0.5808699890588199,200,-1.462983551,0.43979166736699415,2828,224.05120226308347,223.7267632693075,1.7230373028457404,2828,-1.379019331,-1.717096753,1.6813224331953565,3190,38.08476489028214,37.86268144029227,2.439072828,2811,-1.339286138,-1.716982354,1.6808892561608069
494,494,ana_321_55_10_0.root,321,55,10,2.5,0,200,223.9167682550348,0.5053315302417007,200,-1.517260546,0.4948759618754223,199,37.93525666747167,0.2242343121936088,200,-1.517260546,0.49487596257561434,2476,223.91760904684975,223.69476545982752,1.6221946389103343,2476,-1.513354873,-1.733358798,1.6232368697373372,2755,37.95030852994556,37.945739657104106,0.7708576111536206,2476,-1.513354873,-1.733378298,1.6232368697373374
493,493,ana_321_55_10_1.root,321,55,10,2.5,1,207,223.8821499733953,0.48975637016766815,207,-1.544069041,0.5012184740346395,205,37.95873659926004,0.26792092283473207,207,-1.544069041,0.5012184740346395,2432,223.82129934210528,223.6376357093125,1.6186360169679948,2432,-1.607127193,-1.801980571,1.5867760053857085,2719,37.94428099,37.94519887,0.6898621958083637,2400,-1.519888889,-1.80190073,1.5864831654642602
472,472,ana_321_55_10_2.root,321,55,10,2.5,2,202,223.85429834792242,0.6401546108668995,202,-1.574121678,0.6545103803380695,202,38.092650508363256,0.24866872500845208,202,-1.574121678,0.6545103803380695,1803,223.84054353854685,223.6199603518235,1.756279639973036,1803,-1.588944352,-1.810889538,1.7579473227236482,2883,38.09535206382241,37.94790006812634,0.6126367593789187,1801,-1.581676846,-1.81367012,1.7450966537726935
